,PREDICT
1249,0.36862375977644807
1250,0.04837377444439726
1251,0.335116636644585
1252,0.20058883051160536
1253,0.002914541631272412
1254,0.11280031011565503
1255,0.45733140269813327
1256,0.0257185929198752
1257,0.13859227758525594
1258,0.16937856395497655
1259,0.053929086380361056
1260,0.04593657827805086
1261,0.02975633514874287
1262,0.3740644076944045
1263,0.08161889955031397
1264,0.0466905692975152
1265,0.9214618497305538
1266,0.30044674935641347
1267,0.9267234336564202
1268,0.9708549069353638
1269,0.8102037264644311
1270,0.0864198917792832
1271,0.1488693849891292
1272,0.06852269783111138
1273,0.44026452697072715
1274,0.004947286239851222
1275,0.029380339736625554
1276,0.005445444361058198
1277,0.1715512036005647
1278,0.7949794890148113
1279,0.021517559945728734
1280,0.32000935475839504
1281,0.21682822453760228
1282,0.20913511340962043
1283,0.5684348198278403
1284,0.020780493115511427
1285,0.837006718181043
1286,0.2706374708787454
1287,0.5834848438995043
1288,0.14384435878743831
1289,0.02985339327610525
1290,0.7061655646243963
1291,0.7190198807713666
1292,2.57650022821331e-05
1293,0.7618698172770174
1294,0.07128569336184437
1295,0.9867925080525596
1296,0.06161422756428402
1297,0.5756926558266819
1298,0.00451621276117862
1299,0.050760096459888264
1300,0.2359677304036463
1301,0.23612029540414115
1302,0.7044762672278276
1303,0.7747946055335044
1304,0.028528870834548418
1305,0.48421914601518407
1306,0.30087077748063484
1307,0.6709202756586308
1308,0.08309840015264154
1309,0.5670707023663147
1310,0.9136233228189156
1311,0.04627508910282048
1312,0.13216560414364034
1313,0.7839139151076505
1314,0.07348454829872189
1315,0.1316495654943068
1316,0.13822093815831338
1317,0.3298163869458029
1318,0.02674739440397758
1319,0.04717195659726137
1320,0.06419541127175203
1321,0.02273625491234874
1322,0.1192379010218793
1323,0.6669456669270472
1324,0.11183638006379293
1325,0.4710727947067098
1326,0.0862219619188488
1327,0.24292901883544837
1328,0.8421949649771324
1329,0.009646374793021639
1330,0.055907558371491965
1331,0.23741644784662028
1332,0.5897825613891987
1333,0.4576925859265423
1334,0.18046312354094762
1335,0.03328230408890986
1336,9.467525495835594e-09
1337,0.7755014507224316
1338,0.046596076426457585
1339,0.2650568977283969
1340,0.29248985106617864
1341,0.09453797500280227
1342,0.868910114301207
1343,0.1414442236812337
1344,0.051725152666091616
1345,0.042168958306743554
1346,0.21515523197940634
1347,0.002705077935241736
1348,0.15801483246682313
1349,0.059080204213966515
1350,0.005175336721226197
1351,0.7614361007633311
1352,0.09076457378790928
1353,0.11079611389771721
1354,0.5366683346246851
1355,0.18150946840371293
1356,0.02575955371517412
1357,0.4971789434659729
1358,0.14084482454602074
1359,0.12739462665430507
1360,0.160056125433313
1361,0.0023191874444406318
1362,0.3183318918595687
1363,0.21916996187244275
1364,0.07535348880730147
1365,0.16647169810877702
1366,0.8124001321364513
1367,0.9315342561408132
1368,0.9461065473520706
1369,0.0008593825274088944
1370,0.22899925959115408
1371,0.08309840015264154
1372,0.6052736994063128
1373,0.026092311401796662
1374,0.4245303182216166
1375,0.2694204895698185
1376,0.6462109772558428
1377,0.8880215977513992
1378,0.30770547454683467
1379,0.07998391751603795
1380,0.14508897758320544
1381,0.8258347408987724
1382,0.15590324355223228
1383,0.7383669123944191
1384,0.028973098982154465
1385,0.017044957893833576
1386,0.34348009707918437
1387,0.6901579001062923
1388,0.3606016346690213
1389,0.0793283935408059
1390,0.1737910547009576
1391,0.16454652748198706
1392,3.62195282225815e-11
1393,0.5156424168811204
1394,0.3257353427863256
1395,0.29340907529324883
1396,0.0011965005418385559
1397,0.23305989738350613
1398,0.12899645183940894
1399,0.26712416028995095
1400,0.4484609895667271
1401,0.8604772850856365
1402,0.15623325589315598
1403,0.5185392311702041
1404,0.06852377715929718
1405,0.07428958444339384
1406,0.14670003014091618
1407,0.43578865917235937
1408,0.72287903265486
1409,0.05235969281214598
1410,1.1051152427624037e-09
1411,0.0884140455533173
1412,0.3446613721782825
1413,0.16352109299426673
1414,0.6374981045653975
1415,0.10998065027168585
1416,0.16796614200450785
1417,0.04176537529087649
1418,0.030495940080330106
1419,0.08049721762914853
1420,0.6116780772356641
1421,0.638369218356466
1422,0.050514526772313474
1423,0.1560588257861305
1424,0.8148257917167306
1425,0.09813293425000008
1426,0.34860097825718206
1427,0.5532442589948591
1428,0.9626029552239708
1429,0.5834848438995043
1430,0.10383474085152679
1431,0.1991314500303025
1432,0.6191688719159516
1433,0.9588163576361746
1434,0.9102177678708023
1435,0.8232581081469126
1436,0.2730152474599908
1437,0.005441107653507113
1438,0.25736075875362124
1439,0.0789149173972366
1440,0.5532442589948591
1441,0.7899145353431067
1442,0.9831300422123473
1443,0.5735118000419865
1444,0.03070145572047078
1445,0.12269005239639055
1446,0.22517072858993264
1447,0.05452479336858745
1448,0.22270957005678274
1449,0.18989151220455527
1450,0.2755678229706056
1451,0.7190377222989558
1452,0.152573034139092
1453,0.8499962314893772
1454,0.013080804934231714
1455,0.630666626574325
1456,0.8649208809467807
1457,0.08859772660971346
1458,0.4438490308606698
1459,0.162364268111598
1460,0.9798317743440865
1461,0.11844503410073842
1462,0.0013389904219234829
1463,0.038598302083929024
1464,0.460631454341084
1465,0.2804534396862844
1466,0.010480549496157059
1467,0.43208600419975535
1468,0.3175257461951935
1469,0.9178928394668414
1470,0.0256750441037155
1471,0.49136684598379227
1472,0.07046617551775929
1473,0.34591275057993187
1474,0.42753876306291255
1475,0.1443556772978814
1476,0.7702836208395842
1477,0.011526312128634832
1478,0.04338503626592889
1479,0.1958038116517226
1480,0.8888661635752784
1481,0.05497251511682608
1482,0.09875861610189361
1483,0.9096943497224635
1484,0.4146281831256124
1485,0.2628947466746676
1486,0.10639925845347245
1487,0.7358804090786745
1488,0.6470267292811757
1489,0.38471037384976786
1490,0.012746202576173524
1491,0.6583548059104641
1492,0.8711609219929111
1493,0.03801955645873423
1494,0.024309847076768233
1495,0.0510178435464538
1496,0.0257185929198752
1497,0.029154917435044572
1498,0.46252516651487474
1499,0.031638836569567556
1500,0.10925873228888157
1501,0.04629952346675252
1502,0.13111771581356435
1503,0.002202489636917248
1504,0.05621936033715053
1505,0.11779175092454298
1506,0.8946410323723457
1507,0.047360008290554784
1508,0.6686974388767247
1509,0.0006262571540902825
1510,0.3266656347891907
1511,0.33136022968847756
1512,0.7383669123944191
1513,0.0014205941281740372
1514,0.5304042213417924
1515,0.041854801154162395
1516,6.947918310043031e-06
1517,0.9611781305769552
1518,0.43722412447697734
1519,0.04769692173376621
1520,0.029845112670658355
1521,0.7360683240133432
1522,0.03801955645873423
1523,0.6114625991162895
1524,0.8618218364387805
1525,0.10030103402735488
1526,0.00804567116350515
1527,0.549863178697873
1528,0.217791069874646
1529,0.4388280411819507
1530,0.2837544444311993
1531,0.07190020004620452
1532,0.45997202972771406
1533,0.33120734749049996
1534,0.4812712754268133
1535,0.4921694929504721
1536,0.0021406118141254348
1537,0.08685120636360133
1538,0.16490747751684964
1539,0.2765778149419875
1540,0.8873096976745892
1541,0.01992972395754479
1542,0.38460018120154466
1543,0.12495405314298752
1544,0.005520221412284661
1545,0.05072186392240968
1546,0.41575272543352837
1547,0.7327849672352383
1548,0.608235170691611
1549,0.37998620982593406
1550,0.5483984060600023
1551,0.4312713022434155
1552,0.05534652775119716
1553,0.14743078945054594
1554,0.4199319490722337
1555,0.4171077127092837
1556,0.02689995348789184
1557,0.10925873228888157
1558,0.3478522889085244
1559,0.7438650596407727
1560,0.6965986902245205
1561,0.26462531174751974
1562,0.053110915031602805
1563,0.09763661160061522
1564,0.2680517773453752
1565,0.5957554190522648
1566,0.20372560972222054
1567,0.05083146297284517
1568,0.4539945388507435
1569,0.022058419696556142
1570,0.3195687178415964
1571,9.569185851593448e-09
1572,0.021752153755851822
1573,0.19199852289256247
1574,0.4285468259387941
1575,0.960224609029186
1576,0.9502174627502953
1577,0.09624339781320479
1578,0.04837377444439726
1579,0.017044957893833576
1580,0.09571972947751131
1581,0.8601946022115967
1582,0.1142976065803103
1583,0.3114943921733319
1584,0.0668451689673994
1585,0.0410630516256098
1586,0.5970120559913744
1587,0.7699778621695444
1588,0.0014268333228191262
1589,0.9564828291374758
1590,0.5284164616618705
1591,0.9400832063056184
1592,0.6419726235825965
1593,0.6055635508720021
1594,0.09002488010032693
1595,0.4529379543004413
1596,0.9186663196937984
1597,0.9798317743440865
1598,0.9065023904938645
1599,0.05680965606285268
1600,0.8089688933185581
1601,0.672851596477543
1602,0.1218973997734463
1603,0.7134838281911191
1604,0.007697254496513873
1605,0.9136233228189156
1606,0.5201123626941122
1607,0.1520593787454824
1608,0.0665162814925394
1609,0.06520071111942144
1610,0.28936406586218266
1611,0.7699778621695444
1612,0.8619209276597238
1613,0.13199661104707408
1614,0.03162501622893139
1615,0.034539796552529346
1616,0.010794775059808331
1617,0.2524991459572861
1618,0.056004681572296315
1619,0.39068598280568917
1620,0.3509612267831486
1621,0.08363223499666264
1622,0.03604578243180542
1623,0.5263784681386602
1624,0.39461784608206474
1625,0.26207759364218586
1626,0.38059788750676105
1627,0.8902186258520873
1628,0.017283349784156656
1629,0.44026452697072715
1630,0.5787882206231273
1631,0.01786102500336585
1632,0.13611546243864533
1633,0.2468247695538675
1634,0.3959001130925513
1635,0.019029131457503894
1636,0.03253720335466679
1637,1.9559797574428902e-08
1638,0.24587013910797326
1639,0.9066507441823283
1640,0.1068845969666348
1641,0.08162871501996279
1642,0.0633232942491044
1643,0.26015720371319917
1644,0.03272302863436076
1645,0.5970120559913744
1646,0.35534572422780697
1647,0.053110915031602805
1648,0.880207623598339
1649,0.6534321217139633
1650,0.0699380310796032
1651,0.3051540891721904
1652,0.02581606109977051
1653,0.042402035168844054
1654,0.10629214376433431
1655,0.0367876958655124
1656,0.6940645338288026
1657,0.6042351133598336
1658,0.1122472909611257
1659,0.21063741084036214
1660,0.023352406878820384
1661,0.03957191833091699
1662,0.0713564880257398
1663,0.18274418754712266
1664,0.07664513524441646
1665,0.020802659761698525
1666,0.19506108473511036
1667,0.1228320034208216
1668,0.9646295196069041
1669,0.02666197151543254
1670,0.628067581268219
1671,0.05437986812972859
1672,0.050233368914650474
1673,0.1895377385926254
1674,0.2600843922286791
1675,0.8165597347420501
1676,0.31352885950303067
1677,0.24946679067773425
1678,0.49229822089038433
1679,0.34026058060464504
1680,0.6971635523319859
1681,0.09352382346081287
1682,0.003881309769621557
1683,0.6392011536061496
1684,0.023158880833525897
1685,0.5020811726654014
1686,0.918424165821875
1687,0.2190699480129415
1688,0.29276957232517575
1689,0.049642563083868683
1690,0.18916938377352868
1691,9.470776304320651e-15
1692,0.023393314222241626
1693,0.10925873228888157
1694,0.09069246148792855
1695,0.8050459391197199
1696,0.5492904483029488
1697,0.016119710939027997
1698,0.8149079641680411
1699,0.02893905250061743
1700,0.11039628415126539
1701,0.12914095466349654
1702,0.8015917558676311
1703,0.6280081034180091
1704,0.34980067971913315
1705,0.7914998212866196
1706,0.020819482838991307
1707,0.41431109682860334
1708,0.8968855490881624
1709,0.04138762527704582
1710,0.14073721068690262
1711,0.49127068101807186
1712,0.02494387006547131
1713,0.7134838281911191
1714,0.34801512404267554
1715,0.1842247210732487
1716,0.00024476923086279545
1717,0.05633059716950684
1718,0.6510208052142366
1719,0.31557677929906597
1720,0.19259724936766068
1721,0.9058694904683489
1722,0.021934480685846164
1723,0.28365131157403445
1724,0.19570050239122314
1725,0.10965929703318371
1726,0.4476493723389958
1727,0.12645234198225458
1728,0.4891091284503585
1729,0.12036528727787085
1730,0.04183951796543103
1731,0.4132905956916642
1732,0.8607140439448444
1733,0.8893913348089505
1734,0.09143020225483546
1735,0.2511734877062576
1736,0.257442154133438
1737,0.03446500814355596
1738,0.10850389996908721
1739,0.04184256738926518
1740,0.6268301663876091
1741,0.023834115736871674
1742,0.9031164540254432
1743,0.053110915031602805
1744,0.07370651822829455
1745,0.7015391399517534
1746,0.6226252153867556
1747,0.17732475423591496
1748,0.7874400311826715
1749,0.7176097052951712
1750,0.07932226903804149
1751,0.0320505348488266
1752,0.9248961249630172
1753,0.027278563633859873
1754,0.9316423132589213
1755,0.5970120559913744
1756,0.6993256809679002
1757,0.34348009707918437
1758,0.9778819449005965
1759,0.6358391724390868
1760,0.3414615601131542
1761,0.3172188018889787
1762,0.029560534932766502
1763,0.07444096095101836
1764,0.6971635523319859
1765,0.9017792757487401
1766,0.4997369141856767
1767,0.22061107540368624
1768,0.5103944196608687
1769,0.8943127422805913
1770,0.09513187760924503
1771,0.15920851895400032
1772,0.2090751544936445
1773,0.005942241354995803
1774,0.12645234198225458
1775,0.13099086154058856
1776,0.26108451179566095
1777,0.5519888458574295
1778,0.12975425550288375
1779,0.6013674313416915
1780,0.10875862001340077
1781,0.03660739734200829
1782,0.8352948806871975
1783,0.06879560723050487
1784,0.012295531588222986
1785,0.47232273541022124
1786,0.403648385385068
1787,0.07093075406095227
1788,0.0058174152015842435
1789,0.41468353634513455
1790,0.33665938353774943
1791,0.0070146045870590375
1792,0.21606002241273256
1793,0.10750925114665179
1794,0.22746934459690157
1795,0.049923956662060814
1796,0.970807102929139
1797,0.8498149654811692
1798,0.39332758378281807
1799,0.4776626262090414
1800,0.39584763291953967
1801,0.30193676681128484
1802,0.5317660465744379
1803,0.06747081766665661
1804,0.1264186655104861
1805,0.33910995256549203
1806,0.4330580890065535
1807,0.23463178597516868
1808,0.9017792757487401
1809,0.11744581431299643
1810,0.7187136396366347
1811,0.00867241703061876
1812,0.6910536727093785
1813,0.023574844002256633
1814,0.9320400813342035
1815,0.03957191833091699
1816,0.7571702103358229
1817,0.40545847460711404
1818,0.019790028094279714
1819,0.05723181089073542
1820,0.2524991459572861
1821,0.9643736054936795
1822,0.9163796561000952
1823,0.23163603471133232
1824,0.8496002814399995
1825,0.5627618010557841
1826,0.6261913665066451
1827,0.13555106351868493
1828,0.013984356972315365
1829,0.09856947989203628
1830,0.27011013974512005
1831,0.04518765524558512
1832,0.9774625081144729
1833,0.8828579478677355
1834,0.06246499996467275
1835,0.6458259784514149
1836,0.1697216784331408
1837,0.023609028050258312
1838,0.1609264508076756
1839,0.4325749629850443
1840,0.5689139693210035
1841,0.33882002809627915
1842,0.46991015210046366
1843,0.01409922832211823
1844,0.0047829921413394694
1845,0.5372268932523391
1846,0.7614711548396539
1847,0.053110915031602805
1848,0.047624377448499455
1849,0.9630843468677801
1850,0.9623735714944465
1851,0.5517850368734242
1852,0.49970487222515036
1853,0.24515002294646554
1854,0.08367193765851338
1855,0.9423683752092972
1856,0.006306909617955628
1857,0.02366601785525562
1858,0.17420914625582323
1859,0.035613727410272265
1860,0.20554448053203958
1861,0.030715972349030157
1862,0.11591675009662072
1863,0.07411011772078839
1864,0.7650506996448283
1865,0.018315243565271193
1866,0.802693605263534
1867,0.22344141625715122
1868,0.013053575175715013
1869,0.7874400311826715
1870,0.9105773797320108
1871,0.7388063627923963
1872,0.11120531508200093
1873,0.30878689929040865
1874,0.053655705206044145
1875,0.8601946022115967
1876,0.8588169903513431
1877,0.17100632507356647
1878,0.17427920187863424
1879,0.6709037831880004
1880,0.015461075299546297
1881,0.2348220620093671
1882,0.5341493146187462
1883,0.2869516210563148
1884,0.37507568493515026
1885,0.00036260246971149914
1886,0.01698660756098443
1887,0.1387960508379069
1888,0.1281087979667755
1889,0.11352067974638114
1890,0.4984775733435893
1891,0.9401584522353051
1892,0.05513274590951582
1893,0.5083815420769393
1894,0.1715512036005647
1895,0.6466954676234012
1896,0.9308541903955571
1897,0.29340907529324883
1898,0.024264952219292705
1899,0.08409892259008403
1900,0.019246174370975828
1901,0.047378329535349935
1902,0.11263648328421111
1903,0.10667813112877236
1904,0.004586173386279584
1905,0.2134707495377357
1906,0.4568738259907349
1907,0.06735496146962784
1908,0.17666533894831893
1909,0.07858847998955694
1910,0.13005613154306644
1911,0.056701478884754714
1912,0.845890031986263
1913,0.0133836403226793
1914,0.02316883704207476
1915,0.03867229861296201
1916,0.09294201724029404
1917,0.19069525473515
1918,0.5845662005578746
1919,0.1684024914482929
1920,0.7645489524481632
1921,0.2098676982070165
1922,0.6161957887693029
1923,0.6281103694809312
1924,0.16561797005902745
1925,0.6852891153180836
1926,0.03061134731868287
1927,0.01010315772964669
1928,0.6661652950679583
1929,0.5573400485783901
1930,0.9325651563679223
1931,0.03042114844533774
1932,0.14494843177324687
1933,0.643986310218041
1934,0.0006693832338842324
1935,0.11455166176046655
1936,0.02820224815003983
1937,0.8854479173039512
1938,0.7035997945445751
1939,0.0747205515853865
1940,0.018444481882047153
1941,0.32670043370712715
1942,0.15493059720387467
1943,0.02016282259439665
1944,0.9315342561408132
1945,0.4580546102149186
1946,0.09502116864093842
1947,0.07263511937117305
1948,0.04220011968453305
1949,0.09256520785663316
1950,0.7931546286980065
1951,0.2915706988078444
1952,0.6490512026746543
1953,0.11271816743343682
1954,0.42711031183137926
1955,0.6462109772558428
1956,0.42635299735861837
1957,0.884117062924195
1958,0.8461069697649376
1959,0.7061655646243963
1960,0.20372560972222054
1961,0.20196105151891613
1962,0.8205880274487726
1963,0.9275216618690553
1964,6.808638826800951e-05
1965,0.032163108364573464
1966,0.10094854599565904
1967,0.18072142917436476
1968,0.7035997945445751
1969,0.2135241599421043
1970,0.14163761839265074
1971,0.016781249235847725
1972,0.426220312517775
1973,0.007057148931856533
1974,0.3958488880512156
1975,0.115900332428982
1976,0.06826731693397095
1977,0.0032186239859039838
1978,0.41794174851530635
1979,0.03838904630092128
1980,0.9526682189605393
1981,0.2783487292952058
1982,0.22797812711236318
1983,0.23635168938665888
1984,0.7988226539179324
1985,0.21181001398040952
1986,0.9532643708035263
1987,0.017888171343776224
1988,0.624480203063617
1989,0.6366083351813655
1990,0.00804567116350515
1991,0.3427867495697417
1992,0.04744359327304446
1993,0.5011540971289123
1994,0.0425020743298723
1995,0.10546574483278713
1996,0.04830513547116433
1997,0.03524884544019536
1998,0.05390189004311261
1999,0.03658374894778278
2000,0.7035997945445751
2001,0.03302330671535908
2002,2.633001739181017e-08
2003,0.08190072792281568
2004,0.057063892106614875
2005,0.07281696682299095
2006,0.8296286718483752
2007,0.19570050239122314
2008,0.1545220192425037
2009,0.052356096858821734
2010,0.07104568598338866
2011,0.6375968288183106
2012,0.4414479801095136
2013,0.04837377444439726
2014,0.04298124684652013
2015,0.004159591976639601
2016,0.01115963569955735
2017,0.07511218367278312
2018,0.03367645964927629
2019,0.05287716522395013
2020,0.10676753312681589
2021,0.11844503410073842
2022,0.16939812198641974
2023,0.06352787691014779
2024,0.1918917197250541
2025,0.20251295970004046
2026,0.04454935686472235
2027,0.5017054338220844
2028,0.02626335691855882
2029,0.3333926292885456
2030,0.6868064902512376
2031,0.2576475983924927
2032,0.21904253210527516
2033,0.42538156275533184
2034,0.10925873228888157
2035,0.837006718181043
2036,0.0004941255104659968
2037,0.11484580452307086
2038,0.6470543043266344
2039,0.19183536009305946
2040,0.9187464094895643
2041,0.1464333971951783
2042,0.7061655646243963
2043,0.5970120559913744
2044,0.1267669854250762
2045,0.28718804040372187
2046,0.0735570959656445
2047,0.560354425209147
2048,0.03129027446995449
2049,0.01816958171672133
2050,0.009982770793133375
2051,0.46039769913519696
2052,0.6971635523319859
2053,0.017728983991374042
2054,0.08211604530861301
2055,0.2074132543418004
2056,0.18949870661671564
2057,0.8707703769441255
2058,0.08130532029857623
2059,0.9664057017056433
2060,0.12377597746421726
2061,0.06798038860990091
2062,0.15011924776846622
2063,0.08124597034469379
2064,0.015721673329248467
2065,0.8654088634831455
2066,0.05189829472069865
2067,0.03993653313407227
2068,0.002941017035155268
2069,0.053110915031602805
2070,0.4316559947592355
2071,0.8743185781263936
2072,0.4644724840343023
2073,0.10419419036627285
2074,0.2745476551644061
2075,0.7866101666497932
2076,0.08346820153784829
2077,9.284924609452375e-05
2078,0.1174871280288942
2079,0.39461784608206474
2080,0.01299468564261085
2081,0.04438451717253698
2082,0.020904331189331663
2083,0.07909408912181005
2084,0.7714166366385687
2085,0.12456947878713986
2086,0.1788931687846639
2087,0.7398172068594739
2088,0.21549488317101453
2089,0.08375742751506401
2090,0.3011095935152676
2091,0.789021684132252
2092,0.0957067831585706
2093,0.011066725191347033
2094,0.9707745511075389
2095,0.2794908683084927
2096,0.0141727909065515
2097,0.7237528276420929
2098,0.48070200305197996
2099,0.7544721793369679
2100,0.26095028823380634
2101,0.9461065473520706
2102,0.5265631216268108
2103,0.6179417692377516
2104,0.18791787077695762
2105,0.9856127651961594
2106,0.6835147391590146
2107,0.8556739618013853
2108,0.37012311505609324
2109,0.08437753323866566
2110,0.03213231624749156
2111,0.08751242692475265
2112,0.32433922219602995
2113,0.9120956518583113
2114,0.1925809029475004
2115,0.34908612323284877
2116,0.3626630404774309
2117,0.39495904079163013
2118,0.9874879278346823
2119,0.8012995229962516
2120,0.16026932042625147
2121,0.3160521800017465
2122,0.05593080758034767
2123,0.2931605645642875
2124,0.5993613559037733
2125,0.19879528403583743
2126,0.33865344439679745
2127,0.5114464606992901
2128,0.018527694029523374
2129,0.15295428104903788
2130,0.8475700588528615
2131,0.045538756245419566
2132,0.21638499209542242
2133,0.217791069874646
2134,0.5699724564423502
2135,0.04836967937396969
2136,0.7656731263665358
2137,0.6705102832016688
2138,0.29816144646157033
2139,0.16629999983394803
2140,0.05672188119502633
2141,0.8442473168008663
2142,0.2812236675120903
2143,0.011044207462657623
2144,3.51192383938467e-22
2145,0.6993971320903748
2146,0.1256438320271993
2147,0.00777407333451256
2148,0.9664036131870082
2149,0.6374981045653975
2150,0.556748891599726
2151,0.0555481289691414
2152,0.026283398545400502
2153,0.048029551127451574
2154,0.27929215126649076
2155,0.9489298376371772
2156,0.2006797825638587
2157,0.3120507471589652
2158,0.5059715019495484
2159,0.4843505157661093
2160,0.126276389944077
2161,0.11718346337335578
2162,0.034574044928384735
2163,0.5958495884130589
2164,0.3043898194644643
2165,0.06542816333965576
2166,0.506223478300476
2167,0.059807322273171794
2168,0.014878788108368799
2169,0.06130351611801956
2170,0.9316423132589213
2171,0.32877211756862684
2172,0.09471463246422256
2173,0.0034446825757559947
2174,0.3582161495622333
2175,0.7224659069759253
2176,0.3028249808367694
2177,0.09594590321219076
2178,0.022420417520314297
2179,0.37536858405560575
2180,0.41710862472042515
2181,0.7890554756730432
2182,0.03333910531492543
2183,0.04993608682280927
2184,0.2794509606603486
2185,0.06481268621184197
2186,0.6199638779250509
2187,0.2632690991076328
2188,0.643026442818681
2189,0.6753116392383111
2190,0.6307462874726868
2191,0.12798246762900758
2192,0.09476762065764613
2193,0.8322938386181732
2194,0.720403211291922
2195,0.03986263326354545
2196,0.1501359773710056
2197,0.7592080612665989
2198,0.40478807540335926
2199,0.01587617173428157
2200,5.892359889447946e-06
2201,0.6374981045653975
2202,0.02429598211838735
2203,0.011065408863494193
2204,0.23540984967736747
2205,0.006603578625798029
2206,0.006880848072561212
2207,0.13001939802578238
2208,0.9136233228189156
2209,0.002763462806383248
2210,0.248348402698241
2211,0.30772878740377674
2212,0.08715501290048337
2213,0.13367049890420338
2214,0.5645084180549274
2215,0.006420830201028569
2216,0.4029285047767961
2217,0.2224831085511264
2218,0.9854279094089474
2219,0.0010853328616002203
2220,0.1376123872833951
2221,0.23315541721280753
2222,0.09157409342895186
2223,0.6273141134827382
2224,0.5498267499932868
2225,0.08256125733760578
2226,0.02020564238639071
2227,0.7898803765972173
2228,0.8683476654214155
2229,0.18227546489618698
2230,0.016842348253270672
2231,0.6052736994063128
2232,0.15533206529994492
2233,0.7556596142773564
2234,0.30011510677990305
2235,0.031079024628697077
2236,0.03568753274901228
2237,0.06772044713811487
2238,0.734670550506079
2239,0.014228108451541504
2240,0.3387658602189993
2241,0.2063704878955174
2242,0.6999550001380528
2243,0.07901049915193714
2244,0.20035866450986467
2245,0.02580813175973964
2246,0.043725210557372426
2247,0.025368395664368146
2248,0.3022125399682802
2249,0.08512987211619044
2250,0.5186202168290014
2251,0.0003198814103296797
2252,0.3020724035844646
2253,0.035264061186754875
2254,0.46667104520073155
2255,0.06654123653673275
2256,9.07436896998118e-05
2257,0.08096297016432404
2258,0.10705258984520635
2259,0.004158127796862768
2260,0.3590820052072268
2261,0.5507659241688213
2262,0.051867671283912946
2263,0.011651365595246993
2264,0.20577468100719198
2265,0.016456606415382814
2266,0.10809068266328276
2267,0.37638715279948237
2268,0.7026588622972542
2269,0.2078473391694055
2270,0.8167426660043532
2271,0.981563876512071
2272,0.2945162744017447
2273,0.08624111619606524
2274,0.02127373007204463
2275,0.6419002516554961
2276,0.31817887289339103
2277,0.9738263091294643
2278,0.4319383671651264
2279,0.6669337928714544
2280,0.002948736149833355
2281,0.039713755931724416
2282,0.031745083496735334
2283,0.053110915031602805
2284,0.30034626258209274
2285,0.2873206880866527
2286,0.04549997780547095
2287,0.206139365287059
2288,0.05723181089073542
2289,0.01164070209335314
2290,0.016529003192800096
2291,0.21580444441739297
2292,0.09393042958435029
2293,0.06902109749009182
2294,0.884117062924195
2295,0.0014078974167379833
2296,0.09179455349602542
2297,0.20310698558804716
2298,0.040640431562044804
2299,0.5948564006951136
2300,0.027645999481307543
2301,0.14521827497888942
2302,0.7826053856699057
2303,0.8547375614533549
2304,0.46687259951859467
2305,0.9346136355336119
2306,0.5910067801356528
2307,0.11543573403274214
2308,0.07431656238226696
2309,0.9678928409537232
2310,0.5487283436499101
2311,0.2548608707699348
2312,0.5973285403969659
2313,0.2772633850717603
2314,0.19968963452884464
2315,0.053202954253199056
2316,0.12323287385591052
2317,0.2856010246536252
2318,0.08011184305191317
2319,0.3958488880512156
2320,0.7159293293201564
2321,0.3990846891560763
2322,0.18922009073038892
2323,0.8766860503239228
2324,0.21822410446773607
2325,0.19700578637152905
2326,0.7562489378837279
2327,0.04034751415777957
2328,0.7603678624230891
2329,0.08323656897580517
2330,0.055900251955204094
2331,0.06911985741968626
2332,0.7277922635228287
2333,0.1114026033051873
2334,0.03647859556933272
2335,0.17142254188433392
2336,0.20992859940355904
2337,0.5970120559913744
2338,0.24929697780393506
2339,0.5508756482407177
2340,0.6078329381724918
2341,0.3290051014052829
2342,0.6160895718157343
2343,0.130348747706581
2344,0.35954803003092023
2345,0.06856400392903715
2346,0.8177689531623651
2347,0.029856125792630774
2348,0.7889032082007283
2349,0.0516066834963166
2350,0.0576230222448903
2351,0.5679677838200544
2352,0.12645234198225458
2353,0.7015391399517534
2354,0.9646295196069041
2355,0.12416545730346312
2356,0.6020142944431406
2357,0.8864958813582549
2358,0.1895377385926254
2359,0.0017824924482686487
2360,0.3283299208080897
2361,0.17734226442164197
2362,0.3172369384212535
2363,0.5827277572126994
2364,0.24663373477865647
2365,0.10466005565157442
2366,0.9403169625371278
2367,0.08286568086433252
2368,0.2011556515221863
2369,0.2409939724600679
2370,0.07925617296705516
2371,0.8329539125990977
2372,0.0025196646900588664
2373,0.6623590572826418
2374,0.8743185781263936
2375,0.05079031191695881
2376,0.33980636713515777
2377,0.24590966881743653
2378,0.34860097825718206
2379,0.6750650354371396
2380,0.22729968462899483
2381,0.34860097825718206
2382,0.32215337202473204
2383,0.8134395483851686
2384,0.49362468437839924
2385,0.8818830169473224
2386,0.970807102929139
2387,0.5656291628141362
2388,0.4811604676435748
2389,0.3286408769200972
2390,0.11189389939329304
2391,0.10545282851039507
2392,0.4843360505237495
2393,0.30218214575051433
2394,0.1243603248104308
2395,0.004158754388989159
2396,0.5082359984157201
2397,0.14084892648030825
2398,0.10773564190551875
2399,0.19949904690016657
2400,0.40900779487980843
2401,0.6263892950609995
2402,0.5034721268347024
2403,0.4632548713486774
2404,0.6901579001062923
2405,0.7869061820494007
2406,0.21773749705434514
2407,0.1499512406614958
2408,0.01955143339075667
2409,0.084317021671582
2410,0.4127079550405449
2411,0.5648303207665725
2412,0.6358391724390868
2413,0.2767349941199445
